Updated 3/22/2024,,,,,,,,
,"This information is being made available to facilitate the sharing of the quality, improved data that the Center for Responsive Politics works hard to provide.   Should you find this information useful, please consider supporting the work of the Center with a donation:  http://opensecrets.org/donate/  Whether you use this information to provide relevant links to our web site, www.OpenSecrets.org , or to use CRP's APIs, available at www.OpenSecrets.org/resources/create/apis.php , please make sure to credit the Center for Responsive Politics and/or OpenSecrets.org.  And remember, Federal law prohibits the use of contributor information for the purpose of soliciting contributions or for any commercial purpose.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,CID,CRPName,Party,DistIDRunFor,FECCandID,,,
,N00048412,"Kunce, Lucas",D,MOS1,S2MO00528,,,
,N00051127,"Kunelius, Dave",R,WI07,H2WI07107,,,
,N00051914,"Kuniansky, Joanne",3,NJ08,H2NJ08315,,,
,N00050724,"Kunkle, Gregory",R,TX34,H2TX34220,,,
,N00051478,"Kuntz, Riley",R,NDS1,S2ND00131,,,
,N00048561,"Kunze, Stephanie",R,OH15,H2OH15152,,,
,N00048965,"Kurani, Shrina",D,CA41,H2CA42197,,,
,N00050119,"Kurant, Stephen",D,IN02,H2IN02261,,,
,N00042929,"Kurtz, Phil",L,TX18,H8TX09153,,,
,N00030875,"Kuster, Ann",D,NH02,H0NH02181,,,
,N00025445,"Kustoff, David",R,TN08,H2TN07103,,,
,N00049426,"Kutz, Randy",R,AZ09,H2AZ09209,,,
,N00051477,"Kyder, Albert",R,LAS2,S2LA00176,,,
,N00049618,"LaBrue, Kyle",R,MO04,H2MO04215,,,
,N00044243,"Lacavera, Dominic Jr",L,OHS2,S2OH00279,,,
,N00049704,"Lafazan, Josh",D,NY03,H2NY03162,,,
,N00048417,"Lagrone, Tobias",D,NCS2,S2NC00398,,,
,N00048439,"Lahmeyer, Jackson",R,OKS1,S2OK00111,,,
,N00037031,"LaHood, Darin",R,IL16,H6IL18088,,,
,N00051216,"Laible, Steve William",D,OR04,H2OR04186,,,
,N00042833,"Lake, Jeannine Lee",D,IN05,H2IN05165,,,
,N00045266,"Lal, Amit",R,NY05,H0NY05088,,,
,N00050419,"LaLota, Nick",R,NY01,H2NY01190,,,
,N00033987,"LaMalfa, Doug",R,CA01,H2CA02142,,,
,N00032156,"Lamare, Dennis",R,NHS1,S2NH00215,,,
,N00041870,"Lamb, Conor",D,PAS1,S2PA00562,,,
,N00051406,"Lamb, John",L,MT01,H2MT01144,,,
,N00047941,"Lambert, Dan",D,FL17,H2FL17098,,,
,N00028133,"Lamborn, Doug",R,CO05,H6CO05159,,,
,N00048630,"Lamon, Jim",R,AZS1,S2AZ00331,,,
,N00046587,"Lancia, Bob",R,RI02,H0RI02287,,,
,N00050643,"Landin, Rogelio",D,MI13,H2MI13352,,,
,N00049718,"Landsman, Greg",D,OH01,H2OH01194,,,
,N00051507,"Lange, Paul",D,IL15,H2IL15091,,,
,N00049782,"Langella, Milam",R,TX02,H2TX02417,,,
,N00009724,"Langevin, Jim",D,RI02,H0RI02139,,,
,N00050299,"Langford, David Keith Mr. Jr.",R,CA06,H2CA06325,,,
,N00028445,"Langkraehr, Randy",L,MO04,H6MO05197,,,
,N00051431,"Langworthy, Nick",R,NY23,H2NY23228,,,
,N00031129,"Lankford, James",R,OKS1,S4OK00232,,,
,N00049845,"Lankford, Keisha Dr.",D,TX30,H2TX30228,,,
,N00045284,"Lanni, Lou",D,PA05,H2PA05108,,,
,N00049742,"Lanning, Brad",R,PA01,H2PA01115,,,
,N00047977,"Lansden, Robert",R,LA05,H2LA05183,,,
,N00049749,"Lanzaro-Fisher, Jon",D,PA08,H2PA08110,,,
,N00046269,"Lape, Brandon",R,OH12,H0OH07146,,,
,N00044749,"LaPierre, Michael",R,SC04,H2SC04139,,,
,N00050011,"Laplante, Edmond",R,NHS1,S2NH00223,,,
,N00048854,"Lara, Angel",D,CA21,H2CA21209,,,
,N00048560,"Lare, Jeff",R,OH15,H2OH15145,,,
,N00051385,"Largey, Patrick",R,HI01,H2HI01120,,,
,N00047908,"Larivee, Ben",D,AZ05,H2AZ05157,,,
,N00048605,"Larkin, Matt",R,WA08,H2WA08182,,,
,N00049162,"Larkins, Judd",D,SC02,H2SC02182,,,
,N00030562,"Larose, Josue",R,FLS2,S2FL00441,,,
,N00009759,"Larsen, Rick",D,WA02,H0WA02080,,,
,N00048845,"Larson, Christopher",D,WIS2,S2WI00391,,,
,N00000575,"Larson, John",D,CT01,H8CT01046,,,
,N00048138,"Lasry, Alex",D,WIS2,S2WI00342,,,
,N00048302,"Lassiter, Shawn",D,TX06,H2TX06327,,,
,N00049610,"Lastovich, Theresa",D,MN08,H2MN08145,,,
,N00012233,"Latta, Bob",R,OH05,H8OH05036,,,
,N00044232,"Laturner, Jake",R,KS02,H0KS02188,,,
,N00045237,"Lauf, Catalina",R,IL11,H2IL16107,,,
,N00048321,"Lauser, Lucy",D,WA03,H2WA03142,,,
,N00050286,"Lavonne, Asia",R,HIS1,S2HI00163,,,
,N00027607,"Lawhorn, Zane",R,WV01,H6WV03117,,,
,N00051208,"Lawler, Mike",R,NY17,H2NY17162,,,
,N00050813,"Lawlor, Carrie",R,FL22,H2FL21181,,,
,N00034068,"Lawrence, Brenda",D,MI13,H2MI14111,,,
,N00047995,"Lawsin, Rogelio",R,NC12,H2NC12203,,,
,N00030642,"Lawson, Al",D,FL02,H0FL02086,,,
,N00048932,"Lawson, Jeanine M",R,VA10,H2VA10182,,,
,N00051170,"Lawson, Leon",R,WAS2,S2WA00486,,,
,N00049246,"Laxalt, Adam",R,NVS2,S2NV00324,,,
,N00048490,"Lazor, Larry",R,CT01,H2CT01213,,,
,N00049503,"Le, Tuan",R,FL10,H2FL07198,,,
,N00051802,"Leatherberry, Levi",L,OR04,H2OR04228,,,
,N00048525,"Leathers, JD",D,MO04,H2MO04124,,,
,N00048487,"Leatherwood, Rebecca",R,CO06,H2CO06164,,,
,N00048998,"Leavitt, Karoline",R,NH01,H2NH01270,,,
,N00051118,"LeBeau, Danny",I,VA06,H2VA06214,,,
,N00051261,"LeBlanc, Davis",R,AK01,H2AK01257,,,
,N00047772,"LeBlanc, Joseph",L,TX22,H0TX22369,,,
,N00051904,"LeBlanc, Lessie",D,LA03,H2LA03139,,,
,N00051510,"LeBrun, Tia",D,LA03,H2LA03105,,,
,N00049861,"Ledezma, Alejandro",R,TX35,H2TX35201,,,
,N00049623,"Lee, Aaron",I,MS04,H2MS04316,,,
,N00008046,"Lee, Barbara",D,CA12,H8CA09060,,,
,N00050277,"Lee, Baxter",R,TN05,H2TN05354,,,
,N00049278,"Lee, Daniel",D,CA37,H2CA37296,,,
,N00048532,"Lee, Denton",D,NC13,H2NC07138,,,
,N00043564,"Lee, Huhnkie",I,AKS2,S2AK00135,,,
,N00049032,"Lee, Kou",D,WIS2,S2WI00433,,,
,N00051178,"Lee, Laurel",R,FL15,H2FL15241,,,
,N00031696,"Lee, Mike",R,UTS2,S0UT00165,,,
,N00049757,"Lee, Summer",D,PA12,H2PA18200,,,
,N00037247,"Lee, Susie",D,NV03,H6NV04020,,,
,N00050712,"Lee, Timothy Bruce",R,TN05,H2TN05420,,,
,N00048253,"Lee, Tyler",R,NC12,H2NC12229,,,
,N00049292,"Leffler, Gary",R,IA03,H2IA03127,,,
,N00047861,"Legnani, Andrew",D,CT01,H2CT01197,,,
,N00049568,"Lehman, Matt",D,KY04,H2KY04212,,,
,N00048119,"Leipold, Michael",R,OHS2,S2OH00329,,,
,N00051375,"Leiser, Chris",R,FL12,H2FL12131,,,
,N00051588,"Lemon, Michael",R,MD05,H2MD05585,,,
,N00048985,"Lenney, Brian",R,ID01,H2ID01184,,,
,N00048660,"Lentz, Greg",R,CA12,H2CA12216,,,
,N00050716,"Leon, Jimmy",R,TX09,H2TX09149,,,
,N00029779,"Leone, Ross",L,TX15,H8TX28203,,,
,N00050717,"Lerma, John",R,TX15,H2TX15245,,,
,N00042056,"Lesko, Debbie",R,AZ08,H8AZ08158,,,
,N00051821,"Lesnar, Tamara",L,SDS1,S2SD00142,,,
,N00047972,"Letlow, Julia",R,LA05,H2LA05126,,,
,N00042149,"Levin, Andy",D,MI11,H8MI09118,,,
,N00040667,"Levin, Mike",D,CA49,H8CA49058,,,
,N00001303,"Levinson, Michael",I,FL13,H4FL13150,,,
,N00051182,"Levy, Daniel Algiers Lucas",R,ID02,H2ID02224,,,
,N00050523,"Levy, Leora",R,CTS2,S2CT00314,,,
,N00051367,"Lewis, Bob",R,CO04,H2CO04151,,,
,N00049034,"Lewis, Chantia",D,WIS2,S2WI00458,,,
,N00051794,"Lewis, Jamie",L,MI03,H2MI03221,,,
,N00049584,"Lewis, Jazz",D,MD04,H2MD04323,,,
,N00042728,"Lewis, Jennifer",D,VA06,H8VA06138,,,
,N00035059,"Lewis, Marcus",D,IL01,H2IL01307,,,
,N00050290,"Lewis, Michelle",I,NCS2,S2NC00679,,,
,N00049812,"Lewis, Nathan",I,TX19,H2TX19072,,,
,N00050181,"Lewis, Tim",D,SC01,H2SC01143,,,
,N00003796,"Leyva, Mark",R,IN01,H8IN01096,,,
,N00051291,"Li, Jimmy Jiang",D,NY10,H2NY10274,,,
,N00051926,"Licursi, Vince",I,OH07,H2OH07274,,,
,N00035825,"Lieu, Ted",D,CA36,H4CA33119,,,
,N00045477,"Liew, Sarah",R,CAS1,S2CA00872,,,
,N00048178,"Liggett, Jeremy",R,FL07,H2FL07149,,,
,N00048955,"Lindberg, Travis J",I,AZ05,H2AZ05165,,,
,N00051608,"Lindemann, Barry",I,NVS2,S2NV00415,,,
,N00042628,"Linderman, Hank",D,KY02,H8KY02080,,,
,N00048719,"Lindquist, Mark",D,MN07,H2MN07121,,,
,N00046838,"Lingsch, Rod",R,TX37,H0TX34034,,,
,N00050484,"Lipsman, Karina",R,VA08,H2VA08152,,,
,N00048594,"Lira, John",D,TX23,H2TX23132,,,
,N00047896,"Lirette, Greg",R,LA02,H2LA02156,,,
,N00050336,"Lister, Tom",R,FL05,H2FL05234,,,
,N00049089,"Litchfield, George",3,GA01,H2GA01264,,,
,N00049390,"Little, Mike",R,IDS2,S2ID00137,,,
,N00048628,"Little, Sam",R,AKS2,S2AK00150,,,
,N00047796,"Littles, Mark",R,MA09,H2MA09221,,,
,N00044490,"Liu, Peter",R,CAS1,S2CA00880,,,
,N00050554,"Lizer, Myron",R,AZ02,H2AZ02428,,,
,N00051645,"Lockwood, Bryce",D,MO07,H2MO07218,,,
,N00047133,"Loeb, Eric",R,MD04,H2MD04372,,,
,N00007479,"Lofgren, Zoe",D,CA18,H4CA16049,,,
,N00048094,"Loftis, Heath",R,ARS2,S2AR00073,,,
,N00048972,"Logan, George S",R,CT05,H2CT05222,,,
,N00049556,"Logemann, Jonathan",D,IL17,H2IL17121,,,
,N00049420,"Logsdon, Joshua",R,AZ03,H2AZ03160,,,
,N00047952,"Lombardi, Jack",R,IL14,H2IL16081,,,
,N00039804,"Lombardi-Olive, Camille",R,MO07,H6MO07235,,,
,N00051368,"Lombardo, Mark",R,FL01,H2FL01282,,,
,N00051274,"London, John",R,GA09,H2GA09259,,,
,N00048161,"London, Monika",R,CA03,H2CA16126,,,
,N00030676,"Long, Billy",R,MOS1,S2MO00726,,,
,N00050769,"Long, Neal",L,WIS2,S2WI00516,,,
,N00045132,"Loomer, Laura",R,FL11,H0FL21078,,,
,N00049822,"Lopez, Francisco Jr",I,TX23,H2TX23165,,,
,N00047938,"Lopez, Luna",R,FL05,H2FL04146,,,
,N00048964,"Lopez, Nicole",D,CA42,H2CA40076,,,
,N00048657,"Lopez, Rene",R,AZ04,H2AZ09167,,,
,N00048305,"Lopez, Roland",R,TX38,H2TX07069,,,
,N00049113,"Lorinser, Bob",D,MI01,H2MI01142,,,
,N00049116,"Lott, Cherie",R,MI11,H2MI08162,,,
,N00048600,"Lott, Paul",R,VA10,H2VA10166,,,
,N00048099,"Loubriel, Jake",R,FLS2,S2FL00474,,,
,N00049829,"Louderback, Andrew John",R,TX27,H2TX27281,,,
,N00035347,"Loudermilk, Barry",R,GA11,H4GA11061,,,
,N00048006,"Louis, Georgene",D,NM01,H2NM01219,,,
,N00049245,"Lowe, Gretchen Rae",I,NVS2,S2NV00316,,,
,N00048316,"Lowe, Kimberly",R,VA09,H2VA05075,,,
,N00035572,"Lowe, Thuy",R,FL10,H2FL10333,,,
,N00048954,"Lowell, Douglas",R,AZ06,H2AZ02352,,,
,N00050784,"Lowenfels, Jeff",I,AK01,H2AK01190,,,
,N00031582,"Lowry, Robert",R,TX21,H2TX21144,,,
,N00050906,"Lozada, Frank J",D,NY05,H2NY05142,,,
,N00005559,"Lucas, Frank D",R,OK03,H4OK06056,,,
,N00050267,"Lucas, Martin",R,IN01,H2IN01206,,,
,N00047527,"Lucero, Robert",D,CAS1,S2CA00898,,,
,N00048257,"Lucero, Ronnie",R,NM01,H2NM01250,,,
,N00051617,"Lucier, David",D,AZ09,H2AZ09241,,,
,N00051360,"Lucio, John Michael",R,CA41,H2CA41157,,,
,N00051085,"Ludden, Kendal",L,NJ10,H2NJ10246,,,
,N00030026,"Luetkemeyer, Blaine",R,MO03,H8MO09153,,,
,N00048166,"Luevanos, Ruth",D,CA27,H2CA25200,,,
,N00051891,"Lujan, JP",I,CO07,H2CO07238,,,
,N00033705,"Lumaj, Peter",R,CTS2,S2CT00272,,,
,N00045228,"Luna, Anna Paulina",R,FL13,H0FL13158,,,
,N00051920,"Luna, Eliseo",I,NM02,H2NM02225,,,
,N00048003,"Lund, Sheridan",D,NM01,H2NM01185,,,
,N00051197,"Lunsford, Bynum",D,NC11,H2NC11288,,,
,N00042293,"Luria, Elaine",D,VA02,H8VA02111,,,
,N00049291,"Lutin, Charles",R,GA14,H2GA14101,,,
,N00048776,"Luttrell, Morgan",R,TX08,H2TX08182,,,
,N00051625,"Lux, Dan",R,LA02,H2LA02297,,,
,N00046730,"Lydon, Rob",D,CA01,H2CA01219,,,
,N00049110,"Lykins, Jarrod",R,KY04,H2KY04204,,,
,N00013855,"Lynch, Stephen",D,MA08,H2MA09072,,,
,N00051503,"Lynch, Thomas",R,IL02,H2IL02214,,,
,N00037268,"Lynn, Eric",D,FL13,H6FL13189,,,
,N00051024,"Lyons, Bob",R,AK01,H2AK01232,,,
,N00048667,"Lyons, Michelle",R,CA47,H2CA47170,,,
,N00043640,"Lyras, Lou",D,OH06,H8OH13154,,,
,N00051350,"Macauley, James",R,CA20,H2CA20151,,,
,N00051273,"Macbagito, Charlotte",D,GA05,H2GA05182,,,
,N00051907,"MacDonald, Alan",3,ME01,H2ME01164,,,
,N00035670,"Mace, Nancy",R,SC01,H0SC01394,,,
,N00049850,"MacGlaflin, Robert",R,TX33,H2TX33230,,,
,N00051036,"Macie, Mara",R,FL05,H2FL04203,,,
,N00050970,"Madden, Liam",R,VT01,H2VT01100,,,
,N00048706,"Madden, Thomas",R,IN01,H2IN01164,,,
,N00050300,"Madison, Jonathan",R,CA09,H2CA09147,,,
,N00050458,"Magaziner, Seth",D,RI02,H2RI02184,,,
,N00050247,"Magee, Quincy",I,PAS1,S2PA00695,,,
,N00050757,"Maginnis, Brendan",D,NCS2,S2NC00729,,,
,N00051195,"Magnotta, Michael",R,NC10,H2NC10140,,,
,N00049446,"Magsig, Nathan",R,CA05,H2CA22181,,,
,N00051958,"Magyer, Joseph",I,TN04,H4TN04221,,,
,N00051665,"Mahaffy, Eric",D,WA10,H2WA10071,,,
,N00049449,"Maher, Michael",R,CA21,H2CA22215,,,
,N00050318,"Mahmood, Asif",D,CA40,H2CA40092,,,
,N00051644,"Maidment, Andy",L,MO06,H2MO06269,,,
,N00050057,"Main, David",R,CA05,H2CA05111,,,
,N00048555,"Majewski, J R",R,OH09,H2OH09155,,,
,N00050163,"Majok, Chol",D,NY22,H2NY24168,,,
,N00051620,"Majors, Bruce",L,DC00,H2DC01060,,,
,N00044765,"Makki, Amanda",R,FL13,H0FL13133,,,
,N00051648,"Makrom, Matt",I,TN01,H2TN01122,,,
,N00048734,"Malgeri, Noah",R,NV03,H2NV03187,,,
,N00041843,"Malinowski, Tom",D,NJ07,H8NJ07223,,,
,N00051097,"Malley, Patrick",D,OH07,H2OH07241,,,
,N00044040,"Malliotakis, Nicole",R,NY11,H0NY11078,,,
,N00050768,"Malloy, Gerald",R,VTS2,S2VT00292,,,
,N00000078,"Maloney, Carolyn",D,NY12,H2NY14037,,,
,N00034277,"Maloney, Sean Patrick",D,NY17,H2NY22139,,,
,N00048245,"Mammadov, Ram",D,NC14,H2NC09175,,,
,N00033174,"Mandel, Josh",R,OHS2,S2OH00170,,,
,N00051126,"Manes, Matthew",D,WI06,H2WI06075,,,
,N00050402,"Mann, Bethany",D,MO03,H2MO03167,,,
,N00050443,"Mann, Christopher",R,OR01,H2OR01273,,,
,N00030743,"Mann, Tracey",R,KS01,H0KS01123,,,
,N00043188,"Manning, Chris",L,NM01,H2NM01292,,,
,N00042159,"Manning, Kathy",D,NC06,H8NC13067,,,
,N00048595,"Manning, Zachariah",D,TX30,H2TX30129,,,
,N00049706,"Mannix, Brian",I,NY08,H2NY08179,,,
,N00050708,"Manns, Jeffrey",R,PA13,H2PA13144,,,
,N00048522,"Manolache, Gabi",R,MI03,H2MI03189,,,
,N00051158,"Mansharamani, Vikram",R,NHS1,S2NH00272,,,
,N00050629,"Maple, Gavin",L,IN07,H2IN07203,,,
,N00035790,"Mapp, Chris",R,TX27,H8TX27080,,,
,N00049072,"Marc, Jonathan",D,FL05,H2FL05218,,,
,N00050138,"Marcinkewciz, Tony I",R,MI10,H2MI10135,,,
,N00040381,"Marcus, Jeremy",L,NJ05,H6NJ04174,,,
,N00047638,"Margus, Robert",L,PA05,H2PA05066,,,
,N00049082,"Mariner, Jason",R,FL20,H2FL20290,,,
,N00041664,"Marino, Louis",R,MA01,H2MA02077,,,
,N00050833,"Markel, Homer Chip",D,IL12,H2IL12197,,,
,N00048038,"Markland, Montgomery",R,TX32,H2TX32091,,,
,N00050090,"Marks, Martin",R,FL21,H2FL21165,,,
,N00003954,"Marlinga, Carl",D,MI10,H2MI10176,,,
,N00049711,"Marrero, Edgardo",D,NY14,H2NY14136,,,
,N00047913,"Marshall, Derek",D,CA23,H2CA08214,,,
,N00037294,"Marsicano, Michael",R,PA08,H2PA08169,,,
,N00044761,"Marston, Regina",D,CA41,H0CA42233,,,
,N00038562,"Marter, James",R,IL14,H8IL16153,,,
,N00050852,"Martilli, Dean",R,MA01,H2MA01228,,,
,N00049003,"Martin, Adam",D,OK01,H2OK01176,,,
,N00035510,"Martin, Andy",R,NHS2,S4NH00096,,,
,N00050359,"Martin, Bradley",R,IL09,H2IL09136,,,
,N00042605,"Martin, Brandon",R,AZ06,H0AZ02190,,,
,N00041830,"Martin, Henry",D,MO06,H8MO06092,,,
,N00038627,"Martin, Jack",R,FL12,H6FL11217,,,
,N00050834,"Martin, Terry",R,IL13,H2IL13203,,,
,N00049871,"Martinez Alexander, Diana",D,TX38,H2TX38064,,,
,N00049453,"Martinez, Daniel Bocic",R,CA31,H2CA28162,,,
,N00050303,"Martinez, Diego",R,CA13,H2CA13123,,,
,N00045943,"Martinez, Elisa",R,NM01,H2NM01268,,,
,N00048171,"Martinez, Susan",D,CO03,H2CO03252,,,
,N00048187,"Martz, Melissa",R,FL21,H2FL18088,,,
,N00048792,"Marx, Krystal",D,WA09,H2WA09131,,,
,N00042392,"Maryott, Brian",R,CA49,H8CA49108,,,
,N00047880,"Mason, Jessica",D,TX30,H2TX30111,,,
,N00042759,"Mason, Mia",D,MD01,H0MD01232,,,
,N00034041,"Massie, Thomas",R,KY04,H2KY04121,,,
,N00037269,"Mast, Brian",R,FL21,H6FL18097,,,
,N00048945,"Masters, Blake",R,AZS1,S2AZ00372,,,
,N00050242,"Masterson, Walter",I,NYS2,S2NY00507,,,
,N00037161,"Masto, Catherine Cortez",D,NVS2,S6NV00200,,,
,N00006825,"Mathews, Peter",D,CA42,H2CA42239,,,
,N00048984,"Mathis, Liz",D,IA02,H2IA01089,,,
,N00044035,"Mathys, Chris",R,CA22,H2CA21183,,,
,N00049708,"Matland, John",R,NY11,H2NY11157,,,
,N00027459,"Matsui, Doris",D,CA07,H6CA05195,,,
,N00049054,"Mattammal, Gus",R,CA15,H2CA14147,,,
,N00046401,"Matthews, Ameena",D,IL01,H0IL01210,,,
,N00048016,"Matthews, Cole",D,NY20,H2NY20109,,,
,N00034452,"Matthews, Dan",R,WA02,H2WA02177,,,
,N00051217,"Matthews, Jake",D,OR04,H2OR04194,,,
,N00048449,"Matthews, Krystle",D,SCS1,S2SC00103,,,
,N00050175,"Mauro, Regina",R,PA06,H2PA06189,,,
,N00049895,"Max, Caleb",R,VA10,H2VA10224,,,
,N00051267,"Maxwell, Gregory",L,AR04,H2AR04166,,,
,N00048536,"Maxwell, Joel",R,NC12,H2NC12237,,,
,N00028581,"Maxwell, Mary",R,NH01,H6NH02154,,,
,N00049582,"May, Robert",R,MA06,H2MA06086,,,
,N00050257,"Mayberry, Young",R,AZ06,H2AZ06304,,,
,N00048001,"Mayfield, Darius",R,NJ12,H2NJ12127,,,
,N00050969,"Mayhugh, Jeffrey Michael",R,VA10,H2VA10281,,,
,N00049903,"Maynard, Christopher",D,WA03,H2WA03209,,,
,N00051414,"McAndrew, Ruth",R,NJ11,H2NJ11251,,,
,N00042813,"McBath, Lucy",D,GA07,H8GA06393,,,
,N00050534,"McBride, Len",R,NCS2,S2NC00687,,,
,N00048577,"McBride, Mark",R,SC07,H2SC07272,,,
,N00051332,"McCabe, Anne",I,AK01,H2AK00432,,,
,N00049176,"McCaffrey, Frank",R,TX34,H2TX15112,,,
,N00050876,"McCallian, Randi",D,MO08,H2MO08091,,,
,N00049699,"McCarthy, Andrew",R,NY24,H2NY00085,,,
,N00028152,"McCarthy, Kevin",R,CA20,H6CA22125,,,
,N00049564,"McCaughrean, John",R,KS03,H2KS03166,,,
,N00026460,"McCaul, Michael",R,TX10,H4TX10093,,,
,N00047989,"McCay, James",I,MS01,H2MS01122,,,
,N00045730,"McClain, Lisa",R,MI09,H0MI10287,,,
,N00051706,"McClanahan, Darrell Leon III",R,MOS1,S2MO00817,,,
,N00051285,"McClellan, Haroun",3,MN01,H2MN01363,,,
,N00006863,"McClintock, Tom",R,CA05,H8CA04152,,,
,N00048639,"McCloskey, Mark",R,MOS1,S2MO00585,,,
,N00012942,"McCollum, Betty",D,MN04,H0MN04049,,,
,N00050525,"McColumn, Jonathan",R,GAS2,S2GA00282,,,
,N00047963,"McConnell, Mindy",L,LA02,H2LA02198,,,
,N00043992,"McCorkle, Ike",D,CO04,H0CO04197,,,
,N00048206,"McCormack, Holly",D,GA14,H2GA14051,,,
,N00050244,"McCormick, Dave",R,PAS1,S2PA00661,,,
,N00051087,"McCormick, Kevin",L,NJ11,H2NJ11236,,,
,N00050123,"McCormick, Ray",D,IN08,H2IN08169,,,
,N00044520,"McCormick, Richard",R,GA06,H0GA07273,,,
,N00050600,"McCoy, Lisa",R,GA07,H2GA07162,,,
,N00044274,"McCray, Valerie",D,INS2,S2IN00166,,,
,N00048426,"McCrory, Pat",R,NCS2,S2NC00489,,,
,N00051018,"McCune, David E",I,WAS2,S2WA00452,,,
,N00049776,"McDaniel, Joe",R,TX01,H2TX01120,,,
,N00050234,"McDermott, Bob",R,HIS1,S2HI00155,,,
,N00045711,"McDermott, Tom",D,INS2,S2IN00208,,,
,N00041412,"McDonald, Darlene",D,UT04,H8UT04046,,,
,N00048141,"McDonald, Reece Wright",D,PAS1,S2PA00687,,,
,N00051112,"McDonald, Timothy",D,TN08,H2TN08176,,,
,N00038996,"McDowell, Alyssa Dara",R,KY04,H2KY04238,,,
,N00038290,"McDowell, Jan",D,TX24,H6TX24149,,,
,N00039327,"McEachin, Donald",D,VA04,H6VA04061,,,
,N00051707,"McElroy, Eric",R,MOS1,S2MO00825,,,
,N00048762,"McFadden, Melissa",R,SC02,H2SC02174,,,
,N00045171,"McFarland, Jay",3,UT02,H2UT02472,,,
,N00051803,"McFarland, Larry",3,OR06,H2OR06140,,,
,N00049295,"McGarvey, Morgan",D,KY03,H2KY03206,,,
,N00051586,"McGhee, Robert",D,MD04,H2MD04398,,,
,N00047873,"McGinn, Randi",D,NM01,H2NM01169,,,
,N00050109,"McGonigal, Malgorzata",R,IL05,H2IL05217,,,
,N00049063,"McGonigal, Ryan",I,CO04,H2CO02171,,,
,N00000179,"McGovern, James P",D,MA02,H4MA03022,,,
,N00049504,"McGovern, Kevin",R,FL15,H2FL07206,,,
,N00049560,"McGowan, Jackie",D,IL17,H2IL17162,,,
,N00049909,"McGrath, Deb",D,WI03,H2WI03148,,,
,N00048409,"McGreevey, Jon",R,MDS2,S2MD00545,,,
,N00050356,"McGriff, Nykea Pippion",D,IL01,H2IL01380,,,
,N00046728,"Mcguigan, John",D,PAS1,S2PA00307,,,
,N00045930,"McGuire, John",R,VA07,H2VA07196,,,
,N00048813,"McGuire, Mick",R,AZS1,S2AZ00349,,,
,N00026627,"McHenry, Patrick",R,NC10,H4NC10047,,,
,N00050642,"McIntosh, Angela",D,MI13,H2MI13345,,,
,N00049007,"McKaughan, Dan",R,TX08,H2TX08224,,,
,N00048024,"McKenzie, Elizabeth",I,OH15,H2OH15111,,,
,N00050405,"McKibben, Allen",R,MT01,H2MT01128,,,
,N00049671,"McKim, Ken",R,NC14,H2NC14068,,,
,N00031681,"McKinley, David",R,WV02,H0WV01072,,,
,N00051377,"Mckinney, Javita",R,FL18,H2FL18120,,,
,N00048034,"McKnight, Quincy",R,TN05,H2TN05297,,,
,N00046761,"McLaughlin, Christy",R,FL23,H2FL21173,,,
,N00052062,"McLean, Ty Jr",I,AZS1,S2AZ00471,,,
,N00040248,"Mclendon, Guy",L,LA03,H6LA03189,,,
,N00049533,"McLeod, Donna",D,GA07,H2GA07147,,,
,N00041421,"McLeod-Skinner, Jamie",D,OR05,H8OR02161,,,
,N00050331,"McMahon, Shane",R,CT02,H2CT02187,,,
,N00048511,"McMain, Marc",R,GA10,H2GA10158,,,
,N00052083,"McMorris, Bradley",I,LAS2,S2LA00226,,,
,N00035779,"McMorris, Brannon",I,LAS2,S4LA00123,,,
,N00040318,"McMullin, Evan",I,UTS2,S2UT00369,,,
,N00050636,"McNeal, Wayne",D,MD07,H2MD03234,,,
,N00050364,"McNeely, Linda",D,IL17,H2IL17188,,,
,N00026926,"McNerney, Jerry",D,CA09,H4CA11081,,,
,N00050854,"McNulty, Ellen",R,MD02,H2MD02350,,,
,N00051826,"McNutt, Cody",L,DE01,H2DE00163,,,
,N00050640,"McPhail, Sharon",D,MI13,H2MI13329,,,
,N00049500,"McPhillips, William",R,FL01,H2FL01266,,,
,N00045164,"McQueen, Dan",R,TX35,H0TX20124,,,
,N00048270,"Meade, Matthew",D,OH03,H2OH03174,,,
,N00049719,"Meadows, Samantha",D,OH02,H2OH02127,,,
,N00049056,"Medeiros, Adam",R,CA22,H2CA21225,,,
,N00048014,"Medina, Ian",D,NY10,H2NY10118,,,
,N00001171,"Meeks, Gregory",D,NY05,H8NY06048,,,
,N00045592,"Mehta, Rik",R,NJ06,H2NJ07192,,,
,N00048391,"Mehta, Urvishkumar",I,CAS1,S2CA01045,,,
,N00044884,"Meijer, Peter",R,MI03,H0MI03308,,,
,N00048120,"Meiring, Eric",I,OHS2,S2OH00337,,,
,N00051319,"Melander, Mikel",R,AK01,H2AK00309,,,
,N00043935,"Mele, Gregg",R,NJ06,H2NJ06210,,,
,N00050574,"Melendez, Melissa",R,CA41,H2CA41140,,,
,N00049831,"Melgoza, Victor",D,TX27,H2TX27307,,,
